食物,混元,轻量,豆包
红烧肉,19.920317888259888,4.6653892993927
白切鸡,17.71383237838745,4.029738664627075
宫保鸡丁,18.21298098564148,3.8756895065307617
黄焖鸡,18.130494594573975,4.011799573898315
